gnb_id,name,sector_id,x_m,y_m,z_m,height_m,distance_from_track_m,antenna_type,tx_power_dBm,frequency_GHz,band,azimuth_deg,mechanical_downtilt_deg,electrical_downtilt_deg,total_downtilt_deg,hpbw_horizontal_deg,hpbw_vertical_deg,antenna_gain_dBi,bandwidth_MHz,direction,a3_offset_db,hysteresis_db,ttt_ms,a2_threshold_dbm,a2_ttt_ms,a5_threshold1_dbm,a5_threshold2_dbm,a5_ttt_ms,b1_threshold_dbm,b1_ttt_ms,b1_offset_db,b2_threshold1_dbm,b2_threshold2_dbm,b2_ttt_ms,b2_offset_db,n310,n311,t310_ms,t304_ms,t311_ms,ho_optimize_target,pci,pci_v2,is_hsr_cell,a3_report_interval_ms
43,ru_43_2,2,-1449.629870661792,-4880.958698314554,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,178.66,6.41,25.34,38.73,65.96,4.36,21.58,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,210,,0,240
44,ru_44_1,1,4562.0425972522935,4543.716651159719,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,23.77,7.74,6.77,0.53,70.52,4.17,16.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
44,ru_44_2,2,4562.0425972522935,4543.716651159719,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,123.59,6.8,10.6,8.19,64.24,1.0,8.16,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
44,ru_44_3,3,4562.0425972522935,4543.716651159719,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,273.5,5.14,9.92,8.26,62.41,1.08,11.61,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
45,ru_45_1,1,-2299.8401033743457,3647.9825293092726,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,41.34,-0.63,39.03,32.24,67.95,4.51,18.26,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
45,ru_45_2,2,-2299.8401033743457,3647.9825293092726,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,168.98,6.53,22.16,31.45,63.79,1.0,11.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
45,ru_45_3,3,-2299.8401033743457,3647.9825293092726,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,293.25,2.8,33.37,26.66,58.71,15.51,22.96,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
46,ru_46_1,1,-4420.505347836366,-1616.302702661945,17.0,15.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,170.48,12.97,25.83,35.94,66.65,12.99,17.88,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
46,ru_46_2,2,-4420.505347836366,-1616.302702661945,17.0,15.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,279.92,1.79,20.85,41.54,61.98,1.0,25.02,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
46,ru_46_3,3,-4420.505347836366,-1616.302702661945,17.0,15.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,321.81,-0.15,29.98,37.66,65.23,3.22,26.9,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
47,ru_47_1,1,4323.239545094348,-2139.420778655998,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,27.73,11.22,12.15,3.18,71.75,2.24,7.76,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
47,ru_47_2,2,4323.239545094348,-2139.420778655998,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,117.33,4.72,-0.1,0.86,74.38,10.57,16.14,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
47,ru_47_3,3,4323.239545094348,-2139.420778655998,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,251.63,-1.42,-1.77,4.46,74.9,12.05,18.21,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
48,ru_48_1,1,4679.504266526463,4891.461063032397,4.0,2.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,139.29,8.56,14.82,4.29,56.75,1.0,7.41,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
48,ru_48_2,2,4679.504266526463,4891.461063032397,4.0,2.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,243.21,5.73,8.43,8.8,73.19,10.24,12.38,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
48,ru_48_3,3,4679.504266526463,4891.461063032397,4.0,2.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,348.09,19.38,-1.86,18.21,74.38,1.0,17.24,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
49,ru_49_1,1,1727.8228449537437,-586.374173488141,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,96.76,3.12,20.41,27.14,63.41,1.0,6.94,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
49,ru_49_2,2,1727.8228449537437,-586.374173488141,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,184.15,0.84,21.65,35.65,62.58,6.69,6.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
49,ru_49_3,3,1727.8228449537437,-586.374173488141,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,348.31,7.84,21.65,41.61,64.25,1.0,13.69,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,786,,0,240
50,ru_50_1,1,-2007.8011627413232,-3003.9279749068337,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,14.36,2.78,37.73,30.15,57.01,1.0,16.18,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
50,ru_50_2,2,-2007.8011627413232,-3003.9279749068337,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,164.76,-6.41,34.06,36.48,68.68,13.94,23.7,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
50,ru_50_3,3,-2007.8011627413232,-3003.9279749068337,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,253.44,12.56,23.63,26.41,59.86,11.65,9.9,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
51,ru_51_1,1,1756.342576817698,3126.5396010842596,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,64.33,-1.78,1.67,0.76,59.12,12.32,8.76,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,853,,0,240
51,ru_51_2,2,1756.342576817698,3126.5396010842596,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,208.33,0.68,1.98,13.2,64.24,1.0,13.92,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,853,,0,240
51,ru_51_3,3,1756.342576817698,3126.5396010842596,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,323.75,10.61,10.27,10.91,71.63,7.5,19.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,853,,0,240
52,ru_52_1,1,4091.5945180158287,478.073592713017,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,155.99,8.8,39.47,39.28,56.43,1.0,11.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
52,ru_52_2,2,4091.5945180158287,478.073592713017,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,309.8,-1.6,20.17,41.41,66.07,14.12,14.76,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
53,ru_53_1,1,4515.734401006799,4447.676159894512,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,185.93,5.83,20.54,40.86,73.52,8.41,9.97,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,804,,0,240
53,ru_53_2,2,4515.734401006799,4447.676159894512,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,249.4,-2.57,32.26,45.75,97.38,6.15,15.61,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,804,,0,240
54,ru_54_1,1,-3235.14234808469,5233.977823497949,18.0,16.0,,2T2R LTE Sector Antenna,43.88,1.8,n3,1.24,6.97,21.09,36.53,57.93,3.18,11.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,300,,0,240
55,ru_55_1,1,5044.062713320588,4169.121610039804,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,105.34,32.09,28.29,68.58,60.47,9.38,22.36,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
55,ru_55_2,2,5044.062713320588,4169.121610039804,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,202.65,33.25,32.75,55.37,55.7,1.0,16.0,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
55,ru_55_3,3,5044.062713320588,4169.121610039804,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,291.42,31.35,30.32,59.55,70.62,12.3,14.64,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
56,ru_56_1,1,1148.3855383344107,1686.856179077404,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,26.2,27.08,23.71,53.79,56.28,15.64,26.43,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
56,ru_56_2,2,1148.3855383344107,1686.856179077404,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,205.45,33.11,25.74,52.11,67.16,12.57,10.43,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
56,ru_56_3,3,1148.3855383344107,1686.856179077404,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,296.37,29.2,30.79,57.92,71.75,1.0,14.82,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
57,ru_57_1,1,-3607.7858111071832,1480.004080669442,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,94.43,34.98,23.05,56.79,68.67,13.21,22.86,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,300,,0,240
57,ru_57_2,2,-3607.7858111071832,1480.004080669442,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,196.38,20.7,38.59,62.63,71.88,15.48,23.33,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,300,,0,240
57,ru_57_3,3,-3607.7858111071832,1480.004080669442,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,306.46,25.31,25.07,58.14,67.17,16.46,10.86,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,300,,0,240
58,ru_58_1,1,4816.203625021315,-1827.7993847693572,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,352.58,-2.88,9.89,0.11,55.93,1.0,20.54,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
58,ru_58_2,2,4816.203625021315,-1827.7993847693572,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,55.6,4.23,-3.08,6.91,58.49,1.0,23.24,30,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,466,,1,120
58,ru_58_3,3,4816.203625021315,-1827.7993847693572,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,315.13,6.42,2.99,3.6,72.76,5.62,10.95,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
59,ru_59_1,1,3777.26236229596,1751.4618238495325,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,80.95,4.4,36.39,45.35,57.69,3.3,5.24,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,214,,0,240
59,ru_59_2,2,3777.26236229596,1751.4618238495325,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,254.85,18.92,33.29,43.77,62.02,1.0,8.24,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,214,,0,240
59,ru_59_3,3,3777.26236229596,1751.4618238495325,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,326.41,7.41,22.7,49.11,63.29,10.67,23.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,214,,0,240
60,ru_60_1,1,4130.988443261083,-2042.9841037916322,18.0,16.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,358.15,-5.72,-1.83,16.31,69.65,2.05,23.79,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,594,,0,240
60,ru_60_2,2,4130.988443261083,-2042.9841037916322,18.0,16.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,86.66,8.53,0.66,8.5,74.92,6.04,9.41,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,594,,0,240
60,ru_60_3,3,4130.988443261083,-2042.9841037916322,18.0,16.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,281.32,-3.76,3.11,2.22,70.49,11.17,24.82,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,594,,0,240
61,ru_61_1,1,-3208.3354522646396,-5383.523883236113,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,96.9,-6.71,12.32,7.27,57.68,12.67,9.29,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
61,ru_61_2,2,-3208.3354522646396,-5383.523883236113,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,212.69,-1.22,-0.02,1.97,56.28,16.17,9.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
61,ru_61_3,3,-3208.3354522646396,-5383.523883236113,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,315.71,2.38,0.22,6.41,64.66,1.0,17.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
62,ru_62_1,1,4812.138283853726,1773.8377938156602,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,4.42,9.82,30.75,50.2,57.85,3.01,9.67,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,940,,0,240
62,ru_62_2,2,4812.138283853726,1773.8377938156602,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,246.97,11.61,24.56,49.48,62.87,14.25,13.31,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,940,,0,240
63,ru_63_1,1,4815.455114251645,1765.806205947816,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,0.14,7.63,36.61,44.17,67.38,1.0,7.11,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,875,,0,240
63,ru_63_2,2,4815.455114251645,1765.806205947816,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,246.6,12.14,20.0,41.1,64.94,12.91,9.51,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,875,,0,240
64,ru_64_1,1,3524.853225558151,406.2145256514499,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,21.2,25.92,35.02,40.59,62.02,3.42,8.72,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
64,ru_64_2,2,3524.853225558151,406.2145256514499,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,176.35,16.22,38.27,57.17,63.15,14.86,19.78,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
65,ru_65_1,1,3528.325531806879,401.0482610109699,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,19.13,21.63,26.62,56.64,74.99,6.17,5.97,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
65,ru_65_2,2,3528.325531806879,401.0482610109699,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,170.18,14.2,35.29,52.12,70.54,14.91,2.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
66,ru_66_1,1,3347.7959556921196,1810.6529618464037,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,350.3,7.49,34.53,51.17,57.47,11.1,20.0,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,906,,0,240
66,ru_66_2,2,3347.7959556921196,1810.6529618464037,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,180.14,11.36,35.57,38.88,64.52,1.0,5.54,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,906,,0,240
67,ru_67_1,1,3347.5258034112862,1805.8394468370004,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,6.34,5.66,33.31,48.19,69.41,3.64,8.66,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,906,,0,240
67,ru_67_2,2,3347.5258034112862,1805.8394468370004,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,189.97,14.47,30.93,40.84,74.38,2.83,8.77,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,906,,0,240
68,ru_68_1,1,-2185.8156130494303,2240.761704374177,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,6.06,8.1,25.68,40.43,61.1,7.06,16.49,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,875,,1,120
68,ru_68_2,2,-2185.8156130494303,2240.761704374177,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,150.49,2.43,28.5,32.01,71.21,7.56,22.31,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,875,,1,120
68,ru_68_3,3,-2185.8156130494303,2240.761704374177,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,232.89,-1.49,22.31,33.6,69.97,2.4,14.6,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,875,,1,120
69,ru_69_1,1,2971.8765635308673,-3688.9140486569995,18.0,16.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,3.43,-1.51,6.71,3.3,57.25,8.6,20.98,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
69,ru_69_2,2,2971.8765635308673,-3688.9140486569995,18.0,16.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,94.59,9.39,5.29,6.55,55.75,1.0,9.51,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
70,ru_70_1,1,2974.8160927371605,-3690.2737214473977,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,9.84,-0.18,21.32,42.43,56.47,14.91,18.5,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
70,ru_70_2,2,2974.8160927371605,-3690.2737214473977,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,86.87,1.63,22.22,44.46,56.98,11.42,19.0,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
71,ru_71_1,1,-2040.5719876124651,-1123.3679407866523,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,8.93,7.74,26.56,29.36,68.89,2.45,11.57,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
71,ru_71_2,2,-2040.5719876124651,-1123.3679407866523,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,175.58,-1.02,23.93,40.04,55.78,1.0,26.78,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
71,ru_71_3,3,-2040.5719876124651,-1123.3679407866523,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,264.32,12.6,23.93,43.15,70.28,10.51,9.2,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
72,ru_72_1,1,-5430.327125268005,-906.5244030656777,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,1.92,-2.54,35.48,34.37,66.64,6.47,14.57,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
72,ru_72_2,2,-5430.327125268005,-906.5244030656777,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,127.98,-5.51,26.56,35.98,73.52,12.78,15.87,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
72,ru_72_3,3,-5430.327125268005,-906.5244030656777,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,250.32,2.54,21.3,40.46,60.92,15.57,25.14,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
73,ru_73_1,1,3240.152831537499,-4472.103351240574,27.0,25.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,87.88,3.81,11.4,9.24,72.64,1.0,19.67,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,594,,1,120
73,ru_73_2,2,3240.152831537499,-4472.103351240574,27.0,25.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,168.3,4.39,12.07,6.73,73.68,1.55,10.72,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,594,,1,120
73,ru_73_3,3,3240.152831537499,-4472.103351240574,27.0,25.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,323.31,-0.53,9.53,13.92,64.83,6.55,9.03,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,594,,1,120
74,ru_74_1,1,3228.673166363986,-4475.425656363048,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,85.1,8.61,2.04,7.2,62.78,3.86,14.7,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,545,,1,120
74,ru_74_2,2,3228.673166363986,-4475.425656363048,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,165.78,9.9,12.29,11.73,65.67,16.83,13.88,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,545,,1,120
74,ru_74_3,3,3228.673166363986,-4475.425656363048,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,325.42,2.75,11.16,14.32,71.36,5.06,22.19,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,545,,1,120
75,ru_75_1,1,3232.229506455448,-4471.966487006438,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,89.67,9.4,5.95,2.36,72.51,9.91,6.5,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,401,,1,120
75,ru_75_2,2,3232.229506455448,-4471.966487006438,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,167.74,9.09,6.94,12.67,67.7,1.0,22.02,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,401,,1,120
75,ru_75_3,3,3232.229506455448,-4471.966487006438,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,335.29,-3.43,7.43,-0.23,59.02,15.34,14.27,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,401,,1,120
76,ru_76_1,1,5709.128661620572,-1074.0078176503773,27.0,25.0,,2T2R LTE Sector Antenna,44.45,0.9,n8,88.72,22.81,30.95,60.83,55.38,1.0,9.69,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,123,,0,240
77,ru_77_1,1,5702.145906725963,-1071.0773589697221,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,99.72,-3.36,7.61,7.1,71.49,10.8,6.51,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
77,ru_77_2,2,5702.145906725963,-1071.0773589697221,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,231.41,-4.28,7.28,11.16,70.78,4.16,7.73,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
77,ru_77_3,3,5702.145906725963,-1071.0773589697221,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,329.6,9.54,5.04,0.32,61.75,1.59,9.97,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
78,ru_78_1,1,1794.0907195173024,-2667.722584701842,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,294.43,1.64,34.15,43.39,60.71,12.46,21.78,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,755,,1,120
78,ru_78_2,2,1794.0907195173024,-2667.722584701842,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,160.94,-3.17,29.31,39.02,72.1,14.64,17.63,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,755,,1,120
79,ru_79_1,1,5908.752104695651,-1943.5871630766972,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,105.96,3.98,26.75,41.46,62.46,3.65,16.41,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,157,,0,240
79,ru_79_2,2,5908.752104695651,-1943.5871630766972,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,206.76,-1.07,39.33,28.11,58.09,3.58,13.9,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,157,,0,240
79,ru_79_3,3,5908.752104695651,-1943.5871630766972,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,307.62,-6.05,31.58,33.94,68.03,1.0,8.83,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,157,,0,240
80,ru_80_1,1,-1606.1959473197214,5478.692336474561,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,2.44,0.29,38.79,31.05,74.82,3.75,11.48,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
80,ru_80_2,2,-1606.1959473197214,5478.692336474561,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,60.75,8.52,24.45,41.23,67.35,6.66,9.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
81,ru_81_1,1,4688.230858956375,2304.243696894176,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,67.35,34.1,23.31,66.26,56.37,6.39,13.71,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
81,ru_81_2,2,4688.230858956375,2304.243696894176,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,178.44,39.71,34.75,53.29,59.08,1.0,14.15,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
81,ru_81_3,3,4688.230858956375,2304.243696894176,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,263.93,29.49,33.34,68.22,61.45,1.0,7.05,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
82,ru_82_1,1,4683.035887261164,2310.8097954190252,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,54.17,17.26,28.31,35.24,74.68,8.91,7.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,528,,0,240
82,ru_82_2,2,4683.035887261164,2310.8097954190252,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,174.03,5.65,30.36,37.47,59.09,1.0,10.39,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,528,,0,240
82,ru_82_3,3,4683.035887261164,2310.8097954190252,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,276.31,7.79,38.59,29.09,61.03,14.62,16.63,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,528,,0,240
83,ru_83_1,1,5238.462050656837,-940.6668484758756,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,251.45,7.92,7.61,7.21,55.95,13.81,18.56,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,403,,0,240
83,ru_83_2,2,5238.462050656837,-940.6668484758756,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,48.36,2.17,5.0,15.11,61.15,7.77,15.06,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,403,,0,240
84,ru_84_1,1,1304.521514986349,-1127.0576655824134,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,350.34,3.34,1.61,15.27,72.04,1.0,10.94,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,112,,0,240
